match_id,team_id,team_won,rank_diff
EUW1_7709084245,200,0,-1.0
EUW1_7709090987,100,1,-0.6666666666666661
EUW1_7709090987,200,0,0.6666666666666661
EUW1_7709092251,100,1,1.0
EUW1_7709092251,200,0,-1.0
EUW1_7709097861,100,0,0.0
EUW1_7709097861,200,1,0.0
EUW1_7709098038,100,1,-0.5
EUW1_7709098038,200,0,0.5
EUW1_7709098389,100,1,2.0
EUW1_7709098389,200,0,-2.0
EUW1_7709100930,100,0,0.6666666666666661
EUW1_7709100930,200,1,-0.6666666666666661
EUW1_7709102970,100,1,0.0
EUW1_7709102970,200,0,0.0
EUW1_7709105012,100,0,0.5333333333333332
EUW1_7709105012,200,1,-0.5333333333333332
EUW1_7709105216,100,0,0.0
EUW1_7709105216,200,1,0.0
EUW1_7709106272,100,1,0.0
EUW1_7709106272,200,0,0.0
EUW1_7709108437,100,1,0.0
EUW1_7709108437,200,0,0.0
EUW1_7709110177,100,0,-1.333333333333334
EUW1_7709110177,200,1,1.333333333333334
EUW1_7709113232,100,0,0.0
EUW1_7709113232,200,1,0.0
EUW1_7709121403,100,1,0.0
EUW1_7709121403,200,0,0.0
EUW1_7709122351,100,1,-1.0
EUW1_7709122351,200,0,1.0
EUW1_7709127321,100,1,0.5
EUW1_7709127321,200,0,-0.5
EUW1_7709131404,100,0,-0.6666666666666661
EUW1_7709131404,200,1,0.6666666666666661
EUW1_7709131880,100,1,0.0
EUW1_7709131880,200,0,0.0
EUW1_7709135670,100,1,0.0
EUW1_7709135670,200,0,0.0
EUW1_7709135683,100,0,0.0
EUW1_7709135683,200,1,0.0
EUW1_7709136813,100,0,0.0
EUW1_7709136813,200,1,0.0
EUW1_7709139427,100,1,0.0
EUW1_7709139427,200,0,0.0
EUW1_7709141132,100,1,0.0
EUW1_7709141132,200,0,0.0
EUW1_7709142793,100,0,-2.0
EUW1_7709142793,200,1,2.0
EUW1_7709145025,100,0,2.0
EUW1_7709145025,200,1,-2.0
EUW1_7709145537,100,1,0.0
EUW1_7709145537,200,0,0.0
EUW1_7709147042,100,0,-1.0
EUW1_7709147042,200,1,1.0
EUW1_7709149334,100,0,0.0
EUW1_7709149334,200,1,0.0
EUW1_7709149469,100,0,0.0
EUW1_7709149469,200,1,0.0
EUW1_7709150082,100,1,0.0
EUW1_7709150082,200,0,0.0
EUW1_7709152923,100,1,0.0
EUW1_7709152923,200,0,0.0
EUW1_7709154421,100,1,0.0
EUW1_7709154421,200,0,0.0
EUW1_7709154750,100,0,-0.6666666666666679
EUW1_7709154750,200,1,0.6666666666666679
EUW1_7709155035,100,0,0.0
EUW1_7709155035,200,1,0.0
EUW1_7709159180,100,1,-1.0
EUW1_7709159180,200,0,1.0
EUW1_7709159688,100,0,0.0
EUW1_7709159688,200,1,0.0
EUW1_7709161243,100,0,1.333333333333334
EUW1_7709161243,200,1,-1.333333333333334
EUW1_7709162253,100,1,2.0
EUW1_7709162253,200,0,-2.0
EUW1_7709162977,100,0,0.0
EUW1_7709162977,200,1,0.0
EUW1_7709166233,100,0,0.0
EUW1_7709166233,200,1,0.0
EUW1_7709167445,100,1,0.0
EUW1_7709167445,200,0,0.0
EUW1_7709170161,100,0,0.0
EUW1_7709170161,200,1,0.0
EUW1_7709170833,100,0,1.333333333333334
EUW1_7709170833,200,1,-1.333333333333334
EUW1_7709174883,100,0,0.0
EUW1_7709174883,200,1,0.0
EUW1_7709175518,100,0,0.0
EUW1_7709175518,200,1,0.0
EUW1_7709176948,100,1,0.5
EUW1_7709176948,200,0,-0.5
EUW1_7709184836,100,1,0.0
EUW1_7709184836,200,0,0.0
EUW1_7709185697,100,0,0.0
EUW1_7709185697,200,1,0.0
EUW1_7709186977,100,1,0.0
EUW1_7709186977,200,0,0.0
EUW1_7709187294,100,0,0.0
EUW1_7709187294,200,1,0.0
EUW1_7709190826,100,0,-2.0
EUW1_7709190826,200,1,2.0
EUW1_7709191538,100,1,0.0
EUW1_7709191538,200,0,0.0
EUW1_7709193869,100,0,0.0
EUW1_7709193869,200,1,0.0
EUW1_7709194717,100,0,-2.0
EUW1_7709194717,200,1,2.0
EUW1_7709196048,100,1,-1.0
EUW1_7709196048,200,0,1.0
EUW1_7709198934,100,0,0.0
EUW1_7709198934,200,1,0.0
EUW1_7709200390,100,0,0.0
EUW1_7709200390,200,1,0.0
EUW1_7709202138,100,1,0.0
EUW1_7709202138,200,0,0.0
EUW1_7709202645,100,1,-1.333333333333334
EUW1_7709202645,200,0,1.333333333333334
EUW1_7709203838,100,0,0.0
EUW1_7709203838,200,1,0.0
EUW1_7709208241,100,0,-2.0
EUW1_7709208241,200,1,2.0
EUW1_7709212783,100,0,0.0
EUW1_7709212783,200,1,0.0
EUW1_7709215340,100,0,0.0
EUW1_7709215340,200,1,0.0
EUW1_7709216905,100,1,0.0
EUW1_7709216905,200,0,0.0
EUW1_7709220878,100,0,-0.3333333333333339
EUW1_7709220878,200,1,0.3333333333333339
EUW1_7709222384,100,0,-1.0
EUW1_7709222384,200,1,1.0
EUW1_7709222598,100,0,0.0
EUW1_7709222598,200,1,0.0
EUW1_7709224216,100,1,0.0
EUW1_7709224216,200,0,0.0
EUW1_7709225374,100,0,0.0
EUW1_7709225374,200,1,0.0
EUW1_7709229745,100,0,0.0
EUW1_7709229745,200,1,0.0
EUW1_7709230187,100,0,-1.0
EUW1_7709230187,200,1,1.0
EUW1_7709231519,100,1,1.333333333333334
EUW1_7709231519,200,0,-1.333333333333334
EUW1_7709233004,100,0,0.0
EUW1_7709233004,200,1,0.0
EUW1_7709236106,100,1,0.6666666666666661
EUW1_7709236106,200,0,-0.6666666666666661
EUW1_7709237634,100,1,0.0
EUW1_7709237634,200,0,0.0
EUW1_7709239202,100,0,2.0
EUW1_7709239202,200,1,-2.0
EUW1_7709239870,100,0,2.0
EUW1_7709239870,200,1,-2.0
EUW1_7709251943,100,0,1.0
EUW1_7709251943,200,1,-1.0
EUW1_7709254100,100,1,0.0
EUW1_7709254100,200,0,0.0
EUW1_7709254505,100,1,0.0
EUW1_7709254505,200,0,0.0
EUW1_7709254608,100,0,0.0
EUW1_7709254608,200,1,0.0
EUW1_7709255347,100,1,0.0
EUW1_7709255347,200,0,0.0
EUW1_7709256815,100,1,2.0
EUW1_7709256815,200,0,-2.0
EUW1_7709258341,100,1,2.0
EUW1_7709258341,200,0,-2.0
EUW1_7709259252,100,1,0.5
EUW1_7709259252,200,0,-0.5
EUW1_7709266207,100,1,0.0
EUW1_7709266207,200,0,0.0
EUW1_7709266382,100,0,-0.6666666666666661
EUW1_7709266382,200,1,0.6666666666666661
EUW1_7709266652,100,1,0.0
EUW1_7709266652,200,0,0.0
EUW1_7709268880,100,0,1.0
EUW1_7709268880,200,1,-1.0
EUW1_7709272024,100,0,0.0
EUW1_7709272024,200,1,0.0
EUW1_7709273058,100,0,-0.5
EUW1_7709273058,200,1,0.5
EUW1_7709273564,100,1,0.0
EUW1_7709273564,200,0,0.0
EUW1_7709275249,100,1,-0.5
EUW1_7709275249,200,0,0.5
EUW1_7709276231,100,0,0.0
EUW1_7709276231,200,1,0.0
EUW1_7709277376,100,0,0.0
EUW1_7709277376,200,1,0.0
EUW1_7709284484,100,0,-1.333333333333334
EUW1_7709284484,200,1,1.333333333333334
EUW1_7709286627,100,0,0.0
EUW1_7709286627,200,1,0.0
EUW1_7709287489,100,0,0.0
EUW1_7709287489,200,1,0.0
EUW1_7709292422,100,1,-0.6666666666666679
EUW1_7709292422,200,0,0.6666666666666679
EUW1_7709292762,100,1,-1.0
EUW1_7709292762,200,0,1.0
EUW1_7709294992,100,1,0.6666666666666661
EUW1_7709294992,200,0,-0.6666666666666661
EUW1_7709298436,100,1,0.0
EUW1_7709298436,200,0,0.0
EUW1_7709304088,100,0,2.0
EUW1_7709304088,200,1,-2.0
EUW1_7709304968,100,1,0.0
EUW1_7709304968,200,0,0.0
EUW1_7709306475,100,0,-2.0
EUW1_7709306475,200,1,2.0
EUW1_7709307240,100,0,0.0
EUW1_7709307240,200,1,0.0
EUW1_7709308464,100,0,0.0
EUW1_7709308464,200,1,0.0
EUW1_7709317826,100,0,0.0
EUW1_7709317826,200,1,0.0
EUW1_7709318933,100,0,-0.16666666666666607
EUW1_7709318933,200,1,0.16666666666666607
EUW1_7709319288,100,0,0.0
EUW1_7709319288,200,1,0.0
EUW1_7709322338,100,0,0.0
EUW1_7709322338,200,1,0.0
EUW1_7709324212,100,0,0.0
EUW1_7709324212,200,1,0.0
EUW1_7709327980,100,0,0.0
EUW1_7709327980,200,1,0.0
EUW1_7709328004,100,1,0.0
EUW1_7709328004,200,0,0.0
EUW1_7709328543,100,1,1.0
EUW1_7709328543,200,0,-1.0
EUW1_7709331664,100,0,0.0
EUW1_7709331664,200,1,0.0
EUW1_7709332004,100,0,0.0
EUW1_7709332004,200,1,0.0
EUW1_7709332132,100,0,0.0
EUW1_7709332132,200,1,0.0
EUW1_7709333806,100,1,0.0
EUW1_7709333806,200,0,0.0
EUW1_7709334011,100,0,-1.0
EUW1_7709334011,200,1,1.0
EUW1_7709335392,100,1,-2.0
EUW1_7709335392,200,0,2.0
EUW1_7709335405,100,1,0.0
EUW1_7709335405,200,0,0.0
EUW1_7709346667,100,0,-1.0
EUW1_7709346667,200,1,1.0
EUW1_7709348312,100,1,0.0
EUW1_7709348312,200,0,0.0
EUW1_7709349824,100,0,0.6666666666666661
EUW1_7709349824,200,1,-0.6666666666666661
EUW1_7709349925,100,0,0.0
EUW1_7709349925,200,1,0.0
EUW1_7709351973,100,0,1.333333333333334
EUW1_7709351973,200,1,-1.333333333333334
EUW1_7709357203,100,1,0.5
EUW1_7709357203,200,0,-0.5
EUW1_7709359187,100,1,0.0
EUW1_7709359187,200,0,0.0
EUW1_7709364311,100,0,0.0
EUW1_7709364311,200,1,0.0
EUW1_7709365815,100,1,0.0
EUW1_7709365815,200,0,0.0
EUW1_7709368171,100,0,-1.0
EUW1_7709368171,200,1,1.0
EUW1_7709370656,100,0,-2.0
EUW1_7709370656,200,1,2.0
EUW1_7709377986,100,0,0.6666666666666661
EUW1_7709377986,200,1,-0.6666666666666661
EUW1_7709379021,100,1,1.0
EUW1_7709379021,200,0,-1.0
EUW1_7709382961,100,0,0.0
EUW1_7709382961,200,1,0.0
EUW1_7709385111,100,0,-1.0
EUW1_7709385111,200,1,1.0
EUW1_7709387195,100,0,0.0
EUW1_7709387195,200,1,0.0
EUW1_7709387728,100,1,0.5
EUW1_7709387728,200,0,-0.5
EUW1_7709390416,100,0,0.0
EUW1_7709390416,200,1,0.0
EUW1_7709390495,100,1,-2.0
EUW1_7709390495,200,0,2.0
EUW1_7709393672,100,0,0.0
EUW1_7709393672,200,1,0.0
EUW1_7709393752,100,1,2.0
EUW1_7709393752,200,0,-2.0
EUW1_7709395360,100,1,-1.0
EUW1_7709395360,200,0,1.0
EUW1_7709397652,100,0,0.16666666666666607
EUW1_7709397652,200,1,-0.16666666666666607
EUW1_7709397751,100,0,0.0
EUW1_7709397751,200,1,0.0
EUW1_7709400274,100,0,0.0
EUW1_7709400274,200,1,0.0
EUW1_7709403778,100,0,0.0
EUW1_7709403778,200,1,0.0
EUW1_7709406504,100,0,0.0
EUW1_7709406504,200,1,0.0
EUW1_7709406712,100,0,0.0
EUW1_7709406712,200,1,0.0
EUW1_7709408941,100,1,0.0
EUW1_7709408941,200,0,0.0
EUW1_7709415786,100,1,-2.0
EUW1_7709415786,200,0,2.0
EUW1_7709417263,100,0,0.0
EUW1_7709417263,200,1,0.0
EUW1_7709418551,100,0,2.0
EUW1_7709418551,200,1,-2.0
EUW1_7709419578,100,1,0.0
EUW1_7709419578,200,0,0.0
EUW1_7709421708,100,0,1.1999999999999993
EUW1_7709421708,200,1,-1.1999999999999993
EUW1_7709423363,100,0,-2.0
EUW1_7709423363,200,1,2.0
EUW1_7709423408,100,0,0.0
EUW1_7709423408,200,1,0.0
EUW1_7709425920,100,1,0.0
EUW1_7709425920,200,0,0.0
EUW1_7709428541,100,1,-1.0
EUW1_7709428541,200,0,1.0
EUW1_7709430443,100,0,0.0
EUW1_7709430443,200,1,0.0
EUW1_7709432010,100,0,0.0
EUW1_7709432010,200,1,0.0
EUW1_7709434557,100,1,-2.0
EUW1_7709434557,200,0,2.0
EUW1_7709436626,100,1,0.0
EUW1_7709436626,200,0,0.0
EUW1_7709437891,100,1,-1.0
EUW1_7709437891,200,0,1.0
EUW1_7709438257,100,0,0.0
EUW1_7709438257,200,1,0.0
EUW1_7709441979,100,1,0.0
EUW1_7709441979,200,0,0.0
EUW1_7709443234,100,0,-0.6666666666666661
EUW1_7709443234,200,1,0.6666666666666661
EUW1_7709445288,100,1,0.0
EUW1_7709445288,200,0,0.0
EUW1_7709445548,100,1,0.0
EUW1_7709445548,200,0,0.0
EUW1_7709445970,100,1,0.0
EUW1_7709445970,200,0,0.0
EUW1_7709448398,100,1,0.0
EUW1_7709448398,200,0,0.0
EUW1_7709449069,100,0,0.0
EUW1_7709449069,200,1,0.0
EUW1_7709451148,100,0,-2.0
EUW1_7709451148,200,1,2.0
EUW1_7709451611,100,1,0.0
EUW1_7709451611,200,0,0.0
EUW1_7709454580,100,0,0.5
EUW1_7709454580,200,1,-0.5
EUW1_7709457735,100,0,0.0
EUW1_7709457735,200,1,0.0
EUW1_7709457943,100,0,-1.5999999999999996
EUW1_7709457943,200,1,1.5999999999999996
EUW1_7709459431,100,0,0.0
EUW1_7709459431,200,1,0.0
EUW1_7709464171,100,1,-1.0
EUW1_7709464171,200,0,1.0
EUW1_7709465635,100,1,0.0
EUW1_7709465635,200,0,0.0
EUW1_7709466696,100,1,0.0
EUW1_7709466696,200,0,0.0
EUW1_7709466890,100,1,-2.0
EUW1_7709466890,200,0,2.0
EUW1_7709469947,100,0,0.0
EUW1_7709469947,200,1,0.0
EUW1_7709471614,100,1,1.0
EUW1_7709471614,200,0,-1.0
EUW1_7709473874,100,1,0.6666666666666661
EUW1_7709473874,200,0,-0.6666666666666661
EUW1_7709478042,100,1,0.0
EUW1_7709478042,200,0,0.0
EUW1_7709478275,100,1,0.0
EUW1_7709478275,200,0,0.0
EUW1_7709480849,100,0,0.0
EUW1_7709480849,200,1,0.0
EUW1_7709485570,100,1,0.6666666666666661
EUW1_7709485570,200,0,-0.6666666666666661
EUW1_7709486855,100,0,-2.0
EUW1_7709486855,200,1,2.0
EUW1_7709487360,100,0,-1.0
EUW1_7709487360,200,1,1.0
EUW1_7709495665,100,1,0.0
EUW1_7709495665,200,0,0.0
EUW1_7709498427,100,1,0.0
EUW1_7709498427,200,0,0.0
EUW1_7709499723,100,1,0.0
EUW1_7709499723,200,0,0.0
EUW1_7709499895,100,0,0.0
EUW1_7709499895,200,1,0.0
EUW1_7709503225,100,0,0.0
EUW1_7709503225,200,1,0.0
EUW1_7709503830,100,1,0.0
EUW1_7709503830,200,0,0.0
EUW1_7709506995,100,1,0.0
EUW1_7709506995,200,0,0.0
EUW1_7709507148,100,0,0.0
EUW1_7709507148,200,1,0.0
EUW1_7709509295,100,0,-1.333333333333334
EUW1_7709509295,200,1,1.333333333333334
EUW1_7709510273,100,0,0.0
EUW1_7709510273,200,1,0.0
EUW1_7709511521,100,0,1.0
EUW1_7709511521,200,1,-1.0
EUW1_7709511731,100,0,0.0
EUW1_7709511731,200,1,0.0
EUW1_7709514622,100,1,0.0
EUW1_7709514622,200,0,0.0
EUW1_7709516214,100,1,0.0
EUW1_7709516214,200,0,0.0
EUW1_7709516351,100,1,2.0
EUW1_7709516351,200,0,-2.0
EUW1_7709520238,100,0,0.0
EUW1_7709520238,200,1,0.0
EUW1_7709523885,100,1,0.0
EUW1_7709523885,200,0,0.0
EUW1_7709524099,100,1,0.0
EUW1_7709524099,200,0,0.0
EUW1_7709524660,100,0,0.0
EUW1_7709524660,200,1,0.0
EUW1_7709526498,100,0,0.0
EUW1_7709526498,200,1,0.0
EUW1_7709527062,100,1,0.0
EUW1_7709527062,200,0,0.0
EUW1_7709529654,100,1,0.0
EUW1_7709529654,200,0,0.0
EUW1_7709532171,100,1,1.0
EUW1_7709532171,200,0,-1.0
EUW1_7709532225,100,1,0.0
EUW1_7709532225,200,0,0.0
EUW1_7709534018,100,1,0.0
EUW1_7709534018,200,0,0.0
EUW1_7709536386,100,1,0.0
EUW1_7709536386,200,0,0.0
EUW1_7709539797,100,0,0.0
EUW1_7709539797,200,1,0.0
EUW1_7709540030,100,0,-1.0
EUW1_7709540030,200,1,1.0
EUW1_7709544120,100,0,0.0
EUW1_7709544120,200,1,0.0
EUW1_7709544737,100,0,0.0
EUW1_7709544737,200,1,0.0
EUW1_7709545941,100,1,0.0
EUW1_7709545941,200,0,0.0
EUW1_7709546577,100,1,-0.3333333333333339
EUW1_7709546577,200,0,0.3333333333333339
EUW1_7709546927,100,1,0.0
EUW1_7709546927,200,0,0.0
EUW1_7709547326,100,1,0.0
EUW1_7709547326,200,0,0.0
EUW1_7709549364,100,1,-1.0
EUW1_7709549364,200,0,1.0
EUW1_7709551226,100,0,2.0
EUW1_7709551226,200,1,-2.0
EUW1_7709551867,100,0,0.0
EUW1_7709551867,200,1,0.0
EUW1_7709554158,100,1,0.0
EUW1_7709554158,200,0,0.0
EUW1_7709556081,100,1,1.0
EUW1_7709556081,200,0,-1.0
EUW1_7709556916,100,0,0.0
EUW1_7709556916,200,1,0.0
EUW1_7709558249,100,0,0.0
EUW1_7709558249,200,1,0.0
EUW1_7709559676,100,1,0.0
EUW1_7709559676,200,0,0.0
EUW1_7709563284,100,1,0.0
EUW1_7709563284,200,0,0.0
EUW1_7709563628,100,0,0.0
EUW1_7709563628,200,1,0.0
EUW1_7709564310,100,0,1.0
EUW1_7709564310,200,1,-1.0
EUW1_7709565181,100,0,0.0
EUW1_7709565181,200,1,0.0
EUW1_7709566042,100,1,0.0
EUW1_7709566042,200,0,0.0
EUW1_7709567764,100,0,-2.0
EUW1_7709567764,200,1,2.0
EUW1_7709568640,100,0,0.0
EUW1_7709568640,200,1,0.0
EUW1_7709569835,100,1,2.0
EUW1_7709569835,200,0,-2.0
EUW1_7709570180,100,0,-1.333333333333334
EUW1_7709570180,200,1,1.333333333333334
EUW1_7709570929,100,0,0.0
EUW1_7709570929,200,1,0.0
EUW1_7709573892,100,0,0.0
EUW1_7709573892,200,1,0.0
EUW1_7709578170,100,1,0.0
EUW1_7709578170,200,0,0.0
EUW1_7709579693,100,1,0.0
EUW1_7709579693,200,0,0.0
EUW1_7709581015,100,0,2.0
EUW1_7709581015,200,1,-2.0
EUW1_7709581245,100,1,0.0
EUW1_7709581245,200,0,0.0
EUW1_7709584503,100,1,1.333333333333334
EUW1_7709584503,200,0,-1.333333333333334
EUW1_7709586123,100,1,0.0
EUW1_7709586123,200,0,0.0
EUW1_7709588501,100,0,-2.0
EUW1_7709588501,200,1,2.0
EUW1_7709588631,100,1,0.0
EUW1_7709588631,200,0,0.0
EUW1_7709590722,100,1,0.0
EUW1_7709590722,200,0,0.0
EUW1_7709594369,100,1,0.0
EUW1_7709594369,200,0,0.0
EUW1_7709596375,100,1,0.0
EUW1_7709596375,200,0,0.0
EUW1_7709597838,100,1,0.6666666666666661
EUW1_7709597838,200,0,-0.6666666666666661
EUW1_7709597918,100,1,0.0
EUW1_7709597918,200,0,0.0
EUW1_7709598376,100,0,-2.0
EUW1_7709598376,200,1,2.0
EUW1_7709601964,100,1,0.0
EUW1_7709601964,200,0,0.0
EUW1_7709603134,100,0,0.0
EUW1_7709603134,200,1,0.0
EUW1_7709603160,100,1,0.0
EUW1_7709603160,200,0,0.0
EUW1_7709606898,100,0,-2.0
EUW1_7709606898,200,1,2.0
EUW1_7709606985,100,1,0.0
EUW1_7709606985,200,0,0.0
EUW1_7709609619,100,0,0.0
EUW1_7709609619,200,1,0.0
EUW1_7709610482,100,0,-1.333333333333334
EUW1_7709610482,200,1,1.333333333333334
EUW1_7709612168,100,1,-0.6666666666666661
EUW1_7709612168,200,0,0.6666666666666661
EUW1_7709621268,100,1,0.0
EUW1_7709621268,200,0,0.0
EUW1_7709622861,100,1,0.0
EUW1_7709622861,200,0,0.0
EUW1_7709623100,100,0,-2.0
EUW1_7709623100,200,1,2.0
EUW1_7709623254,100,0,1.0
EUW1_7709623254,200,1,-1.0
EUW1_7709626556,100,0,0.0
EUW1_7709626556,200,1,0.0
EUW1_7709627938,100,1,0.0
EUW1_7709627938,200,0,0.0
EUW1_7709628727,100,1,0.0
EUW1_7709628727,200,0,0.0
EUW1_7709629772,100,0,-0.3333333333333339
EUW1_7709629772,200,1,0.3333333333333339
EUW1_7709630548,100,1,0.0
EUW1_7709630548,200,0,0.0
EUW1_7709632571,100,0,-0.5
EUW1_7709632571,200,1,0.5
EUW1_7709632949,100,1,0.0
EUW1_7709632949,200,0,0.0
EUW1_7709636495,100,1,1.0
EUW1_7709636495,200,0,-1.0
EUW1_7709638131,100,0,0.0
EUW1_7709638131,200,1,0.0
EUW1_7709640934,100,0,0.0
EUW1_7709640934,200,1,0.0
EUW1_7709641436,100,0,0.0
EUW1_7709641436,200,1,0.0
EUW1_7709641599,100,0,0.0
EUW1_7709641599,200,1,0.0
EUW1_7709642437,100,0,0.0
EUW1_7709642437,200,1,0.0
EUW1_7709644571,100,0,0.0
EUW1_7709644571,200,1,0.0
EUW1_7709644713,100,0,0.0
EUW1_7709644713,200,1,0.0
EUW1_7709647165,100,1,0.6666666666666661
EUW1_7709647165,200,0,-0.6666666666666661
EUW1_7709647636,100,1,1.0
EUW1_7709647636,200,0,-1.0
EUW1_7709647924,100,1,0.0
EUW1_7709647924,200,0,0.0
EUW1_7709649871,100,1,0.0
EUW1_7709649871,200,0,0.0
EUW1_7709652258,100,1,-1.0
EUW1_7709652258,200,0,1.0
EUW1_7709657493,100,1,1.0
EUW1_7709657493,200,0,-1.0
EUW1_7709659002,100,0,-1.5999999999999996
EUW1_7709659002,200,1,1.5999999999999996
EUW1_7709660740,100,1,1.0
EUW1_7709660740,200,0,-1.0
EUW1_7709661183,100,1,1.1999999999999993
EUW1_7709661183,200,0,-1.1999999999999993
EUW1_7709662350,100,1,0.0
EUW1_7709662350,200,0,0.0
EUW1_7709664470,100,0,0.0
EUW1_7709664470,200,1,0.0
EUW1_7709664668,100,0,0.0
EUW1_7709664668,200,1,0.0
EUW1_7709669054,100,0,0.0
EUW1_7709669054,200,1,0.0
EUW1_7709669497,100,1,0.0
EUW1_7709669497,200,0,0.0
EUW1_7709672622,100,0,0.0
EUW1_7709672622,200,1,0.0
EUW1_7709674200,100,1,0.0
EUW1_7709674200,200,0,0.0
EUW1_7709674211,100,0,0.0
EUW1_7709674211,200,1,0.0
EUW1_7709674403,100,0,0.0
EUW1_7709674403,200,1,0.0
EUW1_7709675511,100,1,-0.5
EUW1_7709675511,200,0,0.5
EUW1_7709676364,100,0,0.0
EUW1_7709676364,200,1,0.0
EUW1_7709678783,100,0,-2.0
EUW1_7709678783,200,1,2.0
EUW1_7709679638,100,1,1.0
EUW1_7709679638,200,0,-1.0
EUW1_7709679767,100,1,2.0
EUW1_7709679767,200,0,-2.0
EUW1_7709679777,100,1,0.0
EUW1_7709679777,200,0,0.0
EUW1_7709679987,100,0,-0.3333333333333339
EUW1_7709679987,200,1,0.3333333333333339
EUW1_7709680820,100,0,0.0
EUW1_7709680820,200,1,0.0
EUW1_7709682514,100,0,0.0
EUW1_7709682514,200,1,0.0
EUW1_7709685387,100,0,0.0
EUW1_7709685387,200,1,0.0
EUW1_7709687303,100,1,0.0
EUW1_7709687303,200,0,0.0
EUW1_7709687500,100,0,-0.3333333333333339
EUW1_7709687500,200,1,0.3333333333333339
EUW1_7709689671,100,1,-1.0
EUW1_7709689671,200,0,1.0
EUW1_7709690075,100,1,0.0
EUW1_7709690075,200,0,0.0
EUW1_7709690253,100,0,-1.0
EUW1_7709690253,200,1,1.0
EUW1_7709690820,100,1,0.0
EUW1_7709690820,200,0,0.0
EUW1_7709693489,100,1,0.0
EUW1_7709693489,200,0,0.0
EUW1_7709696181,100,0,0.0
EUW1_7709696181,200,1,0.0
EUW1_7709696454,100,0,-0.6666666666666679
EUW1_7709696454,200,1,0.6666666666666679
EUW1_7709696506,100,0,0.0
EUW1_7709696506,200,1,0.0
EUW1_7709697810,100,0,0.8000000000000007
EUW1_7709697810,200,1,-0.8000000000000007
EUW1_7709697815,100,0,0.0
EUW1_7709697815,200,1,0.0
EUW1_7709699911,100,1,0.0
EUW1_7709699911,200,0,0.0
EUW1_7709700600,100,1,0.0
EUW1_7709700600,200,0,0.0
EUW1_7709701347,100,0,0.0
EUW1_7709701347,200,1,0.0
EUW1_7709701759,100,1,-1.333333333333334
EUW1_7709701759,200,0,1.333333333333334
EUW1_7709702571,100,1,0.0
EUW1_7709702571,200,0,0.0
EUW1_7709703883,100,0,-0.6666666666666661
EUW1_7709703883,200,1,0.6666666666666661
EUW1_7709705738,100,0,1.0
EUW1_7709705738,200,1,-1.0
EUW1_7709705758,100,0,0.0
EUW1_7709705758,200,1,0.0
EUW1_7709706955,100,0,0.0
EUW1_7709706955,200,1,0.0
EUW1_7709707223,100,0,-0.8333333333333339
EUW1_7709707223,200,1,0.8333333333333339
EUW1_7709709411,100,0,0.0
EUW1_7709709411,200,1,0.0
EUW1_7709710962,100,1,-2.0
EUW1_7709710962,200,0,2.0
EUW1_7709711170,100,0,0.0
EUW1_7709711170,200,1,0.0
EUW1_7709712347,100,0,0.0
EUW1_7709712347,200,1,0.0
EUW1_7709713276,100,0,0.0
EUW1_7709713276,200,1,0.0
EUW1_7709713464,100,1,0.0
EUW1_7709713464,200,0,0.0
EUW1_7709715576,100,0,0.0
EUW1_7709715576,200,1,0.0
EUW1_7709716351,100,0,-2.0
EUW1_7709716351,200,1,2.0
EUW1_7709720023,100,0,0.0
EUW1_7709720023,200,1,0.0
EUW1_7709720494,100,1,0.0
EUW1_7709720494,200,0,0.0
EUW1_7709721443,100,1,0.0
EUW1_7709721443,200,0,0.0
EUW1_7709722618,100,1,0.16666666666666607
EUW1_7709722618,200,0,-0.16666666666666607
EUW1_7709722688,100,0,0.0
EUW1_7709722688,200,1,0.0
EUW1_7709724608,100,0,-2.0
EUW1_7709724608,200,1,2.0
EUW1_7709726271,100,0,0.0
EUW1_7709726271,200,1,0.0
EUW1_7709727340,100,0,0.0
EUW1_7709727340,200,1,0.0
EUW1_7709727977,100,1,0.0
EUW1_7709727977,200,0,0.0
EUW1_7709728580,100,0,0.0
EUW1_7709728580,200,1,0.0
EUW1_7709733674,100,0,0.0
EUW1_7709733674,200,1,0.0
EUW1_7709735992,100,1,2.0
EUW1_7709735992,200,0,-2.0
EUW1_7709737108,100,0,0.0
EUW1_7709737108,200,1,0.0
EUW1_7709738386,100,1,0.0
EUW1_7709738386,200,0,0.0
EUW1_7709738518,100,1,2.0
EUW1_7709738518,200,0,-2.0
EUW1_7709738655,100,0,1.333333333333334
EUW1_7709738655,200,1,-1.333333333333334
EUW1_7709738656,100,1,0.0
EUW1_7709738656,200,0,0.0
EUW1_7709743363,100,0,0.0
EUW1_7709743363,200,1,0.0
EUW1_7709743404,100,0,1.333333333333334
EUW1_7709743404,200,1,-1.333333333333334
EUW1_7709743490,100,1,0.0
EUW1_7709743490,200,0,0.0
EUW1_7709748288,100,1,0.0
EUW1_7709748288,200,0,0.0
EUW1_7709750039,100,1,0.0
EUW1_7709750039,200,0,0.0
EUW1_7709750052,100,1,0.0
EUW1_7709750052,200,0,0.0
EUW1_7709751323,100,1,0.0
EUW1_7709751323,200,0,0.0
EUW1_7709752761,100,1,0.0
EUW1_7709752761,200,0,0.0
EUW1_7709755449,100,0,2.0
EUW1_7709755449,200,1,-2.0
EUW1_7709756063,100,1,2.0
EUW1_7709756063,200,0,-2.0
EUW1_7709757414,100,0,0.0
